Date,Repo_Rate,Interest_Rate,Market_Rate,VIX,Treasury_10Y,Deposits,Withdrawals,Loans_Given,Loan_Repayment,HQLA,ASF,RSF,Total_Deposits_Pool,Total_Loans_Pool,LCR,NSFR,Net_Cash_Flow,Cumulative_Net_Cash_Flow,NLP,Crisis_Phase,Crisis_Name,Sentiment,News_Headline,Predicted_Survival_Days
2023-05-04,4.99666,7.040361,4.968313,17.11,3.5195,1424.77,143.19,289.16,77011.61,1032850.13,15163372.24,22200451.79,155592.61,26169781.96,500.0,68.3021,78004.04,-56014189.35,-36014189.35,normal,,0.558737,,365.0
2023-05-05,5.06375,7.114242,4.871044,16.71,3.5602,700.97,184.15,253.88,42695.44,1024512.32,15163914.9,22164819.2,156109.43,26127340.41,500.0,68.4143,42958.37,-55971230.98,-35971230.98,normal,,0.474927,,365.0
2023-05-08,5.029039,7.142532,4.624725,17.06,3.534,897.46,236.55,402.13,97619.66,1067228.04,15164608.85,22080081.56,156770.33,26030122.87,500.0,68.68,97878.44,-55873352.54,-35873352.54,normal,,0.403688,,365.0
2023-05-09,5.001758,7.081591,5.022104,17.19,3.5459,572.1,428.14,399.41,94522.58,1103737.75,15164760.01,21998258.58,156914.29,25935999.71,500.0,68.9362,94267.12,-55779085.42,-35779085.42,normal,,0.078688,Interbank overnight rates spike 150bp,365.0
2023-05-10,5.07008,7.111514,4.588546,17.03,3.5692,948.93,792.45,413.93,47033.57,1095108.36,15164924.32,21959071.18,157070.78,25889380.08,500.0,69.06,46776.12,-55732309.3,-35732309.3,normal,,0.066884,,365.0
2023-05-11,5.089156,7.480206,5.182831,17.16,3.5657,369.25,778.77,385.74,61957.88,1098963.44,15164494.32,21906521.64,156661.26,25827807.94,500.0,69.2237,61162.62,-55671146.68,-35671146.68,normal,,0.056852,,365.0
2023-05-12,4.975165,6.580748,5.466567,17.32,3.488,847.94,536.99,173.13,66747.26,1111664.23,15164820.81,21849314.14,156972.2,25761233.81,500.0,69.4064,66885.07,-55604261.61,-35604261.61,normal,,0.048324,,365.0
2023-05-15,5.090228,7.030049,5.362121,17.17,3.53,480.98,417.23,289.15,73239.71,1124852.96,15164887.74,21786649.91,157035.95,25688283.25,500.0,69.6063,73014.3,-55531247.3,-35531247.3,normal,,0.041075,,365.0
2023-05-16,5.096129,6.613518,5.001311,16.94,3.6084,654.31,643.09,344.68,40139.55,1109134.75,15164899.53,21753610.74,157047.17,25648488.37,500.0,69.7121,39806.1,-55491441.2,-35491441.2,normal,,0.034914,,365.0
2023-05-17,5.04623,6.745554,4.611485,16.97,3.5756,811.24,566.08,270.55,101410.37,1151784.19,15165156.95,21665521.68,157292.34,25547348.56,500.0,69.9967,101384.98,-55390056.22,-35390056.22,normal,,-0.085086,China property crisis deepens — Evergrande liquidation,365.0
2023-05-18,5.131573,6.896722,4.648466,16.71,3.5667,786.33,870.66,273.88,71162.6,1163654.61,15165068.4,21604668.54,157208.0,25476459.84,500.0,70.1935,70804.38,-55319251.84,-35319251.84,normal,,-0.072323,,365.0
2023-05-19,5.054984,7.434547,5.135028,16.59,3.5419,573.33,854.68,394.18,99117.84,1201467.19,15164772.98,21518848.73,156926.65,25377736.19,500.0,70.472,98442.3,-55220809.54,-35220809.54,normal,,-0.061475,,365.0
2023-05-22,5.070876,7.200443,5.244714,16.22,3.5672,558.15,793.25,349.29,72208.76,1208299.81,15164526.13,21457414.8,156691.55,25305876.72,500.0,70.6727,71624.37,-55149185.17,-35149185.17,normal,,-0.052253,,365.0
2023-05-23,5.056395,6.962795,5.286955,16.43,3.5383,422.16,823.6,222.33,49769.32,1195268.33,15164104.61,21415931.36,156290.11,25256329.74,500.0,70.8076,49145.54,-55100039.63,-35100039.63,normal,,-0.044415,,365.0
2023-05-24,5.066596,6.856893,5.394651,15.94,3.6128,876.74,796.98,404.2,46762.46,1181310.67,15164188.36,21377228.72,156369.86,25209971.48,500.0,70.9362,46438.02,-55053601.61,-35053601.61,normal,,-0.037753,,365.0
2023-05-25,5.010909,7.01215,4.750086,16.21,3.5999,704.34,887.5,212.36,68431.47,1187499.51,15163996.04,21318923.88,156186.7,25141752.37,500.0,71.1293,68035.94,-54985565.67,-34985565.67,normal,,-0.03209,,365.0
2023-05-26,4.994128,6.829376,4.495448,15.94,3.5917,658.55,579.2,266.22,60512.22,1187017.11,15164079.35,21267742.86,156266.05,25081506.37,500.0,71.3008,60325.34,-54925240.33,-34925240.33,normal,,-0.027277,,365.0
2023-05-29,5.149858,7.157542,5.342299,15.34,3.6398,526.08,448.98,249.91,45889.88,1172210.78,15164160.3,21229693.07,156343.14,25035866.41,500.0,71.429,45717.06,-54879523.27,-34879523.27,normal,,0.044723,Banks pass annual Fed stress tests with strong buffers,365.0
2023-05-30,5.026739,7.228339,4.961342,15.51,3.6607,730.62,732.64,267.65,70043.58,1181070.73,15164158.18,21169940.43,156341.12,24966090.48,500.0,71.6306,69773.91,-54809749.36,-34809749.36,normal,,0.038015,,365.0
2023-05-31,5.020056,6.744228,4.879166,15.03,3.729,591.6,710.74,189.77,58582.06,1180558.9,15164033.08,21120326.62,156221.98,24907698.19,500.0,71.7983,58273.15,-54751476.21,-34751476.21,normal,,0.032313,,365.0
2023-06-01,4.96177,7.297309,5.191644,15.34,3.6024,467.27,618.26,365.56,86343.35,1202523.39,15163874.53,21046139.72,156070.98,24821720.4,500.0,72.0506,85826.79,-54665649.42,-34665649.42,normal,,0.027466,,365.0
2023-06-02,5.039207,7.043245,5.22266,15.28,3.7054,795.4,413.4,271.63,90712.72,1232248.13,15164275.63,20967797.66,156452.98,24731279.32,500.0,72.3217,90823.08,-54574826.34,-34574826.34,normal,,0.023346,,365.0
2023-06-05,5.006421,7.238389,4.549258,14.74,3.7142,692.67,763.84,220.89,72677.52,1241449.81,15164200.9,20905745.88,156381.81,24658822.69,500.0,72.536,72385.46,-54502440.88,-34502440.88,normal,,0.019844,,365.0
2023-06-06,5.157513,6.851746,5.073072,14.75,3.6549,745.91,534.03,174.65,62874.3,1239750.53,15164423.37,20852546.74,156593.68,24596123.04,500.0,72.7222,62911.52,-54439529.36,-34439529.36,normal,,0.016867,,365.0
2023-06-07,5.126085,7.205306,5.09272,14.91,3.6962,560.25,711.95,357.48,74220.56,1248696.3,15164264.07,20789308.25,156441.97,24522259.96,500.0,72.9426,73711.37,-54365817.99,-34365817.99,normal,,0.014337,,365.0
2023-06-08,5.040557,7.487196,5.461092,14.45,3.677,580.8,794.98,263.56,41402.41,1227388.3,15164039.18,20755394.92,156227.79,24481121.11,500.0,73.0607,40924.67,-54324893.32,-34324893.32,normal,,0.012187,,365.0
2023-06-09,5.190466,6.698196,5.113579,14.27,3.7059,745.32,565.61,165.54,85117.68,1246849.68,15164227.88,20682221.52,156407.5,24396168.97,500.0,73.3201,85131.85,-54239761.47,-34239761.47,normal,,0.010359,,365.0
2023-06-12,5.127919,7.343403,5.436847,14.32,3.7706,365.02,435.15,161.65,49103.01,1232672.9,15164154.24,20641326.69,156337.37,24347227.61,500.0,73.465,48871.23,-54190890.24,-34190890.24,normal,,-0.080641,Consumer credit delinquencies at highest since 2012,365.0
2023-06-13,5.062212,7.301764,5.167215,14.28,3.7422,552.44,633.26,149.55,40739.99,1211467.66,15164069.38,20607881.04,156256.55,24306637.17,500.0,73.5838,40509.62,-54150380.62,-34150380.62,normal,,-0.068545,,365.0
2023-06-14,4.952401,7.188455,4.96538,13.9,3.7438,522.72,400.99,360.87,58565.99,1205766.25,15164197.2,20558697.84,156378.28,24248432.04,500.0,73.7605,58326.86,-54092053.76,-34092053.76,normal,,-0.058263,,365.0
2023-06-15,5.19638,7.63218,5.154299,13.94,3.7139,732.89,853.01,397.08,68811.4,1209706.08,15164071.07,20500342.67,156258.16,24180017.73,500.0,73.9698,68294.19,-54023759.57,-34023759.57,normal,,-0.049524,,365.0
2023-06-16,5.010725,7.072,4.84848,13.97,3.6822,373.85,574.56,176.3,66648.09,1213847.78,15163860.32,20443624.53,156057.45,24113545.94,500.0,74.174,66271.08,-53957488.49,-33957488.49,normal,,-0.042095,,365.0
2023-06-19,5.001659,6.987032,4.702743,13.63,3.7528,342.08,859.83,357.67,86741.31,1237976.82,15163316.68,20368966.09,155539.7,24027162.29,500.0,74.4432,85865.89,-53871622.6,-33871622.6,normal,,-0.035781,,365.0
2023-06-20,5.138681,6.68787,5.079825,13.65,3.8138,374.4,515.63,177.58,96004.67,1267646.6,15163168.39,20286022.51,155398.47,23931335.2,500.0,74.7469,95685.86,-53775936.74,-33775936.74,normal,,-0.030414,,365.0
2023-06-21,5.212135,7.303477,5.427774,13.87,3.7183,572.89,487.9,297.32,44869.88,1247382.85,15163257.63,20249153.28,155483.45,23886762.64,500.0,74.8834,44657.55,-53731279.19,-33731279.19,normal,,-0.025852,,365.0
2023-06-22,5.159784,7.162988,5.428518,13.91,3.7437,839.37,784.56,308.35,59023.78,1243852.8,15163315.18,20199424.4,155538.27,23828047.21,500.0,75.0681,58770.25,-53672508.94,-33672508.94,normal,,-0.021974,,365.0
2023-06-23,5.119373,7.030696,5.222218,13.74,3.7961,835.32,375.27,246.64,81975.43,1258824.81,15163798.23,20129229.33,155998.32,23746318.42,500.0,75.3322,82188.84,-53590320.1,-33590320.1,normal,,-0.018678,,365.0
2023-06-26,5.124967,6.667317,5.183785,13.5,3.7768,914.04,591.25,198.02,45286.99,1239596.37,15164137.16,20091881.26,156321.11,23701229.44,500.0,75.474,45411.77,-53544908.34,-33544908.34,normal,,-0.015876,,365.0
2023-06-27,5.13949,7.629962,5.013755,13.87,3.7917,639.3,431.18,334.6,79464.71,1253485.18,15164355.7,20023936.63,156529.23,23622099.33,500.0,75.7311,79338.24,-53465570.1,-33465570.1,normal,,-0.013495,,365.0
2023-06-28,5.136018,7.303774,5.490797,13.51,3.8134,420.1,821.91,362.57,80848.01,1266783.05,15163933.79,19954839.03,156127.42,23541613.89,500.0,75.9913,80083.63,-53385486.47,-33385486.47,normal,,-0.463495,Commercial real estate defaults surge 40%,365.0
2023-06-29,5.113004,6.790802,4.664243,13.52,3.7849,540.17,877.66,206.38,58773.34,1261277.77,15163579.43,19905315.5,155789.93,23483046.93,500.0,76.1785,58229.47,-53327257.0,-33327257.0,normal,,-0.393971,,365.0
2023-06-30,5.105314,7.167981,4.688617,13.6,3.8075,486.1,598.92,279.24,79064.29,1276167.79,15163460.97,19837598.06,155677.11,23404261.87,500.0,76.438,78672.24,-53248584.76,-33248584.76,normal,,-0.334875,,365.0
2023-07-03,5.100805,6.66836,4.772237,13.71,3.8952,304.37,553.3,211.57,68188.52,1276314.8,15163199.59,19779797.86,155428.18,23336284.93,500.0,76.66,67728.01,-53180856.75,-33180856.75,normal,,-0.284644,,365.0
2023-07-04,5.066841,7.07836,5.273529,13.6,3.825,697.05,702.2,381.6,84521.25,1294007.32,15163194.19,19707394.27,155423.04,23252145.28,500.0,76.9416,84134.51,-53096722.24,-33096722.24,normal,,-0.241947,,365.0
2023-07-05,5.092334,6.69227,5.473523,13.52,3.8213,350.96,809.31,215.34,83246.29,1309398.88,15162712.92,19636025.47,154964.68,23169114.33,500.0,77.2188,82572.59,-53014149.65,-33014149.65,normal,,-0.181947,Consumer spending rises 3.2%,365.0
2023-07-06,5.021524,7.166966,5.469047,13.51,3.8665,629.51,486.09,275.23,55970.97,1298378.61,15162863.51,19589242.28,155108.1,23113418.59,500.0,77.404,55839.16,-52958310.49,-32958310.49,normal,,0.268053,"Fed signals potential rate cuts, markets rally",365.0
2023-07-07,5.104309,7.47316,5.019157,13.44,3.9272,410.53,623.84,308.45,81319.61,1310988.94,15162639.53,19519741.61,154894.79,23032407.44,500.0,77.6785,80797.85,-52877512.65,-32877512.65,normal,,0.227845,,365.0
2023-07-10,5.062783,7.27976,5.145384,13.46,3.9139,761.27,258.06,183.2,71497.57,1312004.56,15163167.89,19459098.77,155397.99,22961093.06,500.0,77.9233,71817.58,-52805695.07,-32805695.07,normal,,0.193668,,365.0
2023-07-11,5.058222,6.642211,5.448531,13.03,3.9111,463.19,460.89,238.67,62893.96,1307946.17,15163170.3,19406044.81,155400.29,22898437.77,500.0,78.1363,62657.58,-52743037.49,-32743037.49,normal,,0.164618,,365.0
2023-07-12,5.125203,6.861529,5.063584,13.31,3.9387,684.68,613.65,178.2,72743.73,1313732.71,15163244.88,19344078.34,155471.32,22825872.24,500.0,78.387,72636.56,-52670400.93,-32670400.93,normal,,0.139925,,365.0
2023-07-13,5.188567,6.717607,5.306307,13.37,3.8758,357.53,345.64,164.54,47919.73,1295387.0,15163257.38,19304404.3,155483.22,22778117.05,500.0,78.5482,47767.1,-52622633.83,-32622633.83,normal,,0.118936,,365.0
2023-07-14,5.165672,7.280094,4.693678,13.16,3.9719,436.06,739.53,398.62,47008.52,1275323.88,15162938.73,19265773.87,155179.75,22731507.15,500.0,78.704,46306.43,-52576327.4,-32576327.4,normal,,0.101096,,365.0
2023-07-17,5.052926,7.222852,5.022816,13.46,3.994,958.44,541.2,151.44,53561.11,1264008.91,15163376.84,19220962.26,155596.99,22678097.47,500.0,78.8898,53826.92,-52522500.49,-32522500.49,normal,,0.085932,,365.0
2023-07-18,5.089453,7.396951,4.724692,13.44,3.9717,585.97,347.16,207.95,39694.79,1239174.46,15163627.58,19188652.1,155835.79,22638610.63,500.0,79.0239,39725.65,-52482774.83,-32482774.83,normal,,0.073042,,365.0
2023-07-19,5.195519,7.288371,5.186787,13.76,4.0376,719.82,465.59,202.17,70149.61,1242497.15,15163894.52,19129043.35,156090.02,22568663.18,500.0,79.2716,70201.67,-52412573.16,-32412573.16,normal,,0.062086,,365.0
2023-07-20,5.103235,7.069107,4.660918,13.79,3.9616,524.1,582.28,327.33,35359.07,1213909.3,15163833.43,19100692.86,156031.84,22533631.45,500.0,79.3889,34973.55,-52377599.61,-32377599.61,normal,,0.052773,,365.0
2023-07-21,5.149053,7.232059,4.796123,13.57,4.0614,444.09,587.54,381.59,83532.49,1233454.73,15163682.81,19029030.14,155888.39,22450480.54,500.0,79.6871,83007.46,-52294592.15,-32294592.15,normal,,0.044857,,365.0
2023-07-24,5.209466,6.92615,5.536652,13.77,4.0504,812.09,686.58,390.72,34152.01,1204625.1,15163814.6,19001780.8,156013.9,22416719.25,500.0,79.8021,33886.8,-52260705.35,-32260705.35,normal,,0.038128,,365.0
2023-07-25,5.137507,7.151029,5.247027,13.84,4.0399,747.51,769.92,155.67,67080.01,1208878.8,15163791.06,18944681.31,155991.48,22349794.91,500.0,80.0425,66901.92,-52193803.43,-32193803.43,normal,,0.032409,,365.0
2023-07-26,5.19999,7.558004,5.042372,13.84,4.0621,526.76,351.86,317.82,59690.77,1206660.7,15163974.7,18894333.95,156166.38,22290421.97,500.0,80.2567,59547.85,-52134255.58,-32134255.58,normal,,0.232409,"Inflation falls to 3.0%, closer to Fed's 2% target",365.0
2023-07-27,5.131904,6.659389,4.905599,13.99,4.0679,568.17,678.27,394.73,35051.28,1180240.75,15163859.09,18866191.38,156056.28,22255765.41,500.0,80.3758,34546.45,-52099709.13,-32099709.13,normal,,0.197548,,365.0
2023-07-28,5.176745,7.388258,5.095,13.91,4.1314,555.53,627.91,337.85,87999.82,1206329.79,15163783.09,18790370.63,155983.89,22168103.44,500.0,80.6998,87589.58,-52012119.55,-32012119.55,normal,,0.167916,,365.0
2023-07-31,5.245107,7.699485,4.956076,14.02,4.0654,846.07,729.87,336.69,75464.73,1220065.28,15163905.09,18725830.83,156100.09,22092975.4,500.0,80.9785,75244.24,-51936875.31,-31936875.31,normal,,0.142728,,365.0
2023-08-01,5.151765,6.909344,4.985223,14.32,4.0876,695.55,596.54,208.84,66305.04,1224100.59,15164009.05,18669452.24,156199.1,22026879.2,500.0,81.2236,66195.21,-51870680.1,-31870680.1,normal,,0.121319,,365.0
2023-08-02,5.265025,6.812375,4.961004,14.38,4.1712,722.41,452.98,264.3,60199.21,1220586.75,15164291.95,18618696.73,156468.53,21966944.29,500.0,81.4466,60204.34,-51810475.76,-31810475.76,normal,,0.241319,US GDP grows 3.3% — stronger than expected,365.0
2023-08-03,5.247679,7.496969,5.052837,14.23,4.1131,807.16,586.26,186.76,38911.99,1197504.76,15164523.9,18586945.43,156689.43,21928219.06,500.0,81.587,38946.13,-51771529.63,-31771529.63,normal,,0.205121,,365.0
2023-08-04,5.28452,6.902196,4.960378,14.53,4.1844,1264.08,416.04,230.72,48765.22,1185089.5,15165414.33,18546354.27,157537.46,21879684.56,500.0,81.7703,49382.53,-51722147.1,-31722147.1,normal,,0.405121,"Inflation falls to 3.0%, closer to Fed's 2% target",365.0
2023-08-07,5.28762,7.21131,5.298472,14.47,4.2461,1067.18,388.9,143.24,69660.35,1194161.12,15166126.52,18486845.06,158215.74,21810167.45,500.0,82.0374,70195.39,-51651951.71,-31651951.71,normal,,0.344353,,365.0
2023-08-08,5.354642,7.103192,5.233349,14.65,4.1677,577.23,435.97,415.71,36719.85,1169471.03,15166274.84,18457228.11,158356.99,21773863.3,500.0,82.1698,36445.4,-51615506.31,-31615506.31,normal,,0.2927,,365.0
2023-08-09,5.295978,7.432877,5.317806,14.79,4.2224,1029.96,612.31,197.97,62216.09,1170898.7,15166713.38,18404462.2,158774.65,21711845.18,500.0,82.4078,62435.78,-51553070.53,-31553070.53,normal,,0.248795,,365.0
2023-08-10,5.273387,6.907386,4.861906,14.72,4.1547,709.79,331.37,279.57,54345.55,1166455.03,15167110.72,18358747.22,159153.07,21657779.2,500.0,82.6152,54444.41,-51498626.13,-31498626.13,normal,,0.211476,,365.0
2023-08-11,5.309389,7.335904,5.348815,14.85,4.2444,1044.29,500.91,384.52,35635.23,1144600.02,15167681.28,18329904.04,159696.45,21622528.49,500.0,82.7483,35794.09,-51462832.03,-31462832.03,normal,,0.179754,,365.0
2023-08-14,5.352147,7.682065,5.744803,14.87,4.2491,988.82,313.59,210.07,54409.76,1140617.75,15168390.27,18284067.17,160371.69,21568328.8,500.0,82.9596,54874.93,-51407957.11,-31407957.11,normal,,0.152791,,365.0
2023-08-15,5.332604,6.936148,5.290418,14.97,4.2701,491.18,575.7,404.11,57357.29,1138080.96,15168301.52,18235779.58,160287.16,21511375.62,500.0,83.1788,56868.66,-51351088.45,-31351088.45,normal,,0.129873,,365.0
2023-08-16,5.332164,7.305794,5.786781,15.03,4.2287,614.95,567.58,267.49,33199.9,1114129.67,15168351.26,18208986.96,160334.53,21478443.2,500.0,83.3015,32979.78,-51318108.67,-31318108.67,normal,,0.110392,,365.0
2023-08-17,5.292584,7.591811,5.064117,15.02,4.1915,543.58,291.25,373.41,46223.28,1104035.58,15168616.21,18170531.89,160586.87,21432593.33,500.0,83.4792,46102.21,-51272006.46,-31272006.46,normal,,0.310392,"Inflation falls to 3.0%, closer to Fed's 2% target",365.0
2023-08-18,5.294667,7.577656,4.975443,15.17,4.2899,426.42,446.04,199.18,72755.42,1120100.12,15168595.61,18108054.89,160567.24,21360037.09,500.0,83.7671,72536.61,-51199469.85,-31199469.85,normal,,0.263833,,365.0
2023-08-21,5.255241,7.329065,5.221245,15.15,4.1983,1006.7,523.46,334.66,76482.97,1138760.17,15169103.01,18042419.98,161050.48,21283888.78,500.0,84.0747,76631.55,-51122838.3,-31122838.3,normal,,0.224258,,365.0
2023-08-22,5.423252,6.923807,5.531572,15.38,4.2793,857.17,393.22,194.78,64734.3,1145040.98,15169590.16,17987270.54,161514.43,21219349.26,500.0,84.3351,65003.48,-51057834.82,-31057834.82,normal,,0.190619,,365.0
2023-08-23,5.263702,7.170787,5.414277,15.47,4.3395,635.91,622.03,251.95,57610.72,1143813.53,15169604.73,17938577.66,161528.31,21161990.49,500.0,84.5641,57372.64,-51000462.18,-31000462.18,normal,,0.162026,,365.0
2023-08-24,5.293068,7.329499,5.535161,15.54,4.3134,617.97,742.67,413.03,76607.88,1160383.99,15169473.79,17872977.27,161403.61,21085795.64,500.0,84.8738,76070.15,-50924392.03,-30924392.03,normal,,0.137722,,365.0
2023-08-25,5.291709,7.140215,5.624707,15.61,4.3953,846.58,723.97,349.56,84231.68,1184792.33,15169602.54,17800463.19,161526.23,21001913.52,500.0,85.2203,84004.73,-50840387.29,-30840387.29,normal,,0.117064,,365.0
2023-08-28,5.377699,7.503196,5.269834,15.83,4.3741,833.46,639.05,236.75,72750.72,1196031.2,15169806.67,17738274.09,161720.64,20929399.55,500.0,85.5202,72708.38,-50767678.91,-30767678.91,normal,,0.099504,,365.0
2023-08-29,5.314279,7.468118,4.890369,15.98,4.3075,1022.69,541.51,209.54,51374.23,1187214.0,15170311.91,17695249.03,162201.82,20878234.87,500.0,85.731,51645.86,-50716033.05,-30716033.05,normal,,0.084579,,365.0
2023-08-30,5.396505,6.918144,5.129652,16.11,4.3431,750.39,788.53,388.47,34849.61,1162600.36,15170271.86,17667185.83,162163.68,20843773.72,500.0,85.8669,34423.0,-50681610.05,-30681610.05,normal,,0.071892,,365.0
2023-08-31,5.294103,6.844704,5.686614,15.93,4.346,846.9,613.39,370.35,70147.14,1172188.69,15170517.05,17607407.81,162397.19,20773996.93,500.0,86.1599,70010.31,-50611599.73,-30611599.73,normal,,0.061108,,365.0
2023-09-01,5.34487,6.902513,5.782132,15.9,4.2853,486.2,602.54,330.22,39918.7,1152687.34,15170394.89,17574726.85,162280.85,20734408.45,500.0,86.3194,39472.14,-50572127.59,-30572127.59,normal,,0.051942,,365.0
2023-09-04,5.285476,6.818609,5.053854,16.12,4.3315,719.33,686.67,296.29,74371.11,1167617.8,15170429.18,17511018.37,162313.5,20660333.63,500.0,86.6336,74107.47,-50498020.13,-30498020.13,normal,,0.044151,,365.0
2023-09-05,5.444336,7.339377,5.508554,16.28,4.3542,637.49,353.1,346.52,51323.54,1160524.62,15170727.79,17468056.78,162597.89,20609356.61,500.0,86.8484,51261.41,-50446758.72,-30446758.72,normal,,0.037528,,365.0
2023-09-06,5.266701,7.410906,5.684893,16.36,4.2956,476.35,655.71,148.41,56090.63,1157730.37,15170539.45,17420636.64,162418.53,20553414.4,500.0,87.0837,55762.85,-50390995.87,-30390995.87,normal,,0.031899,,365.0
2023-09-07,5.346513,7.733655,4.895758,16.36,4.3931,573.57,736.97,316.79,78463.28,1173529.59,15170367.89,17353414.0,162255.13,20475267.91,500.0,87.4201,77983.09,-50313012.78,-30313012.78,normal,,0.027114,,365.0
2023-09-08,5.36378,7.725437,5.315048,16.33,4.3861,412.12,361.54,386.98,31255.88,1144743.24,15170420.99,17328617.29,162305.71,20444399.01,500.0,87.5455,30919.47,-50282093.31,-30282093.31,normal,,0.023047,,365.0
2023-09-11,5.352055,6.892575,5.508184,16.67,4.3416,324.66,541.41,198.03,62580.33,1148014.89,15170193.4,17275417.91,162088.96,20382016.72,500.0,87.8138,62165.55,-50219927.76,-30219927.76,normal,,0.01959,,365.0
2023-09-12,5.320124,7.709012,5.142318,16.84,4.4395,859.84,720.82,383.43,40790.0,1133153.01,15170339.37,17241822.37,162227.97,20341610.15,500.0,87.9857,40545.58,-50179382.18,-30179382.18,normal,,0.016651,,365.0
2023-09-13,5.323081,7.289673,5.720912,16.97,4.4594,328.11,792.95,415.99,63850.19,1137025.81,15169851.29,17187686.42,161763.13,20278175.95,500.0,88.26,62969.36,-50116412.82,-30116412.82,normal,,0.014154,,365.0
2023-09-14,5.332335,7.752606,5.259829,16.84,4.4439,413.39,781.77,227.57,71408.9,1148068.79,15169464.49,17126611.73,161394.76,20206994.62,500.0,88.5725,70812.95,-50045599.87,-30045599.87,normal,,0.012031,,365.0
2023-09-15,5.322165,7.666955,5.01794,16.93,4.4256,547.94,768.61,295.51,64887.14,1152165.01,15169232.79,17071493.0,161174.08,20142402.99,500.0,88.8571,64370.96,-49981228.91,-29981228.91,normal,,0.010226,,365.0
2023-09-18,5.381375,7.19916,5.191377,17.07,4.5025,903.67,460.44,352.91,44547.71,1139020.74,15169698.17,17034606.79,161617.31,20098208.19,500.0,89.0522,44638.03,-49936590.88,-29936590.88,normal,,0.008692,,365.0
2023-09-19,5.447821,7.099303,5.34841,17.3,4.5185,787.32,635.68,395.64,45591.41,1128038.67,15169857.4,16996747.07,161768.95,20053012.42,500.0,89.2515,45347.42,-49891243.46,-29891243.46,normal,,0.007388,,365.0
2023-09-20,5.300286,7.016152,5.509676,17.24,4.5138,620.2,523.13,236.72,64491.49,1135361.05,15169959.32,16941769.26,161866.02,19988757.66,500.0,89.5418,64351.82,-49826891.64,-29826891.64,normal,,0.00628,,365.0
2023-09-21,5.25699,7.372041,5.736102,17.56,4.4748,903.44,643.95,320.74,33427.83,1111427.37,15170231.78,16914837.89,162125.5,19955650.57,500.0,89.6859,33366.57,-49793525.07,-29793525.07,normal,,0.005338,,365.0
2023-09-22,5.325295,7.622894,4.860293,17.22,4.5365,691.62,734.12,272.55,32945.08,1089282.09,15170187.15,16888171.38,162083.0,19922978.04,500.0,89.8273,32630.03,-49760895.04,-29760895.04,normal,,0.004537,,365.0
2023-09-25,5.467499,7.425044,5.308262,17.7,4.6145,755.01,338.01,390.57,37735.92,1075162.45,15170625.0,16857154.67,162500.0,19885632.69,500.0,89.9952,37762.35,-49723132.69,-29723132.69,normal,,0.003857,,365.0
2023-09-26,5.287164,7.353369,5.025088,17.9,4.5447,609.07,504.42,271.48,47671.48,1068576.13,15170734.89,16817199.22,162604.65,19838232.69,500.0,90.2096,47504.65,-49675628.04,-29675628.04,normal,,0.003278,,365.0
2023-09-27,5.417365,7.086923,5.734841,17.95,4.6802,936.65,613.62,200.03,53417.75,1068216.55,15171074.07,16771998.29,162927.69,19785014.98,500.0,90.4548,53540.76,-49622087.29,-29622087.29,normal,,0.002786,,365.0
2023-09-28,5.419421,7.817681,5.549305,18.48,4.5718,791.03,273.35,383.45,61260.59,1076936.62,15171617.63,16719842.59,163445.36,19724137.83,500.0,90.7402,61394.81,-49560692.47,-29560692.47,normal,,0.452786,"Fed signals potential rate cuts, markets rally",365.0
2023-09-29,5.300494,7.309072,4.882952,18.14,4.6095,1082.51,500.24,161.39,67853.45,1088836.59,15172229.02,16661738.46,164027.64,19656445.77,500.0,91.0603,68274.34,-49492418.13,-29492418.13,normal,,0.384869,,365.0
2023-10-02,5.360327,7.46636,5.071909,18.12,4.6128,1043.34,435.98,423.44,38484.14,1072971.87,15172866.75,16630210.46,164635.0,19618385.07,500.0,91.2368,38668.06,-49453750.07,-29453750.07,normal,,0.327138,,365.0
2023-10-03,5.416794,7.41538,5.107469,18.36,4.6664,907.69,544.52,356.63,69403.67,1088396.15,15173248.07,16570767.43,164998.16,19549338.03,500.0,91.5664,69410.2,-49384339.87,-29384339.87,normal,,0.278068,,365.0
2023-10-04,5.309792,7.217391,4.836247,18.13,4.5867,832.74,435.85,261.31,68899.38,1099954.82,15173664.79,16511866.97,165395.04,19480699.96,500.0,91.8955,69034.96,-49315304.91,-29315304.91,normal,,0.236357,,365.0
2023-10-05,5.319149,7.481952,5.663483,18.52,4.6544,428.81,668.85,429.7,62747.79,1106231.46,15173412.75,16458570.76,165155.0,19418381.87,500.0,92.1916,62078.05,-49253226.86,-29253226.86,normal,,0.200904,,365.0
2023-10-06,5.298996,7.091011,5.577122,18.45,4.6408,1214.37,277.61,287.73,38163.54,1089255.09,15174396.36,16427271.98,166091.77,19380506.05,500.0,92.3732,38812.58,-49214414.28,-29214414.28,normal,,0.500904,Sovereign wealth fund announces $10B bank investment,365.0
2023-10-09,5.275913,7.239735,5.385034,19.01,4.7344,1273.3,439.84,285.6,33262.24,1068405.42,15175271.49,16400326.0,166925.23,19347529.42,500.0,92.5303,33810.1,-49180604.19,-29180604.19,normal,,0.425768,,365.0
